"company_name","company_number","company_status","company_type","company_subtype","removed_date","registered_date","nature_of_business","registered_office_address","postcode","sectorCodes","incorporation_year","incorporation_month","incorporation_day","dissolution_year","dissolution_month","dissolution_day","Latitude","Longitude"
"PS LEICESTER LIMITED","13273220","Active","Private limited company","","","","56103","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2021","3","17","","","","52.4750369","-1.8978225",
"KUBIX MEDIA HOLDINGS LIMITED","12324248","Active","Private limited company","","","","64209","The Bond 180 - 182 Fazeley Street Birmingham B5 5SE","B5 5SE","64","2019","11","20","","","","52.478289714285715","-1.8820078571428573",
"GYNEKO LIMITED","13130214","Active","Private limited company","","","","86220","156 Bristol Road Birmingham B5 7XH","B5 7XH","86","2021","1","13","","","","52.459928999999995","-1.9061334285714289",
"KHAN PALACE CAFE LTD","11945334","Active","Private limited company","","","","47290","26 Moat Lane Birmingham B5 5BD","B5 5BD","47","2019","4","13","","","","52.47663316666666","-1.8923298333333334",
"PAPER MILL DIGBETH LIMITED","12119823","Active","Private limited company","","","","52219","16-29 Allison Street & 1-4 Coventry Street Digbeth Birmingham B5 5LT","B5 5LT","52","2019","7","24","","","","0","0",
"STANFORDS TRAINING LTD","8600369","Active","Private limited company","","","","85410","Second Floor Wolverley House 18 Digbeth Birmingham B5 6BJ","B5 6BJ","85","2013","7","8","","","","52.476247","-1.891605",
"PACKENHAM LIMITED","9036389","Active","Private limited company","","","","66220","65 Viceroy Close Edgbaston Birmingham B5 7UT","B5 7UT","66","2014","5","13","","","","52.460820777777776","-1.9073847777777775",
"BIG PLANNING LIMITED","9044257","Active","Private limited company","","","","82990","65 Viceroy Close Edgbaston Birmingham B5 7UT","B5 7UT","82","2014","5","16","","","","52.460820777777776","-1.9073847777777775",
"SUSTAINABLE ENERGY TECHNOLOGY RESEARCH LIMITED","13015033","Active","Private limited company","","","","28990 74100","102 Balsall Heath Road Birmingham B5 7NQ","B5 7NQ","28 74","2020","11","12","","","","52.46343040000001","-1.8956019999999998",
"THE PHOENIX EDUCATION TRUST","4094988","Active","Private Limited Company by guarantee without share capital, use of 'Limited' exemption","","","","85600","The Warehouse 54 - 57 Allison Street Birmingham B5 5TH","B5 5TH","85","2000","10","23","","","","52.478423","-1.889577",
"SUNSHINE TRANSPORTATION LTD","10494809","Active","Private limited company","","","","82990","Apartment 42 St. John's Walk Birmingham B5 4TF","B5 4TF","82","2016","11","24","","","","52.473539826086956","-1.8968245217391304",
"BIRMINGHAM REPORTS LTD","12262717","Active","Private limited company","","","","74909","119 Pershore Road Edgbaston Birmingham B5 7NX","B5 7NX","74","2019","10","15","","","","52.463637600000006","-1.9008876000000001",
"TECH LIVING LIMITED","8450983","Active","Private limited company","","","","47910","Room222 Southside St. John's Walk Birmingham B5 4TJ","B5 4TJ","47","2013","3","19","","","","52.473678","-1.897062",
"SANGHERA ENTERPRISES LIMITED","4801823","Active","Private limited company","","","","82990","78 Hill Street Birmingham B5 4AH","B5 4AH","82","2003","6","17","","","","52.47747914285714","-1.9013007142857141",
"AI-SUBSCRIPTIONS LIMITED","13650926","Active","Private limited company","","","","62012 64209 74901","161 Southside St. John's Walk Birmingham B5 4TJ","B5 4TJ","62 64 74","2021","9","29","","","","52.473678","-1.897062",
"COSMOS CAPITAL (ST PAUL SQUARE) LIMITED","11078971","Active","Private limited company","","","","68100","Unit 2 Essex Street Birmingham B5 4TR","B5 4TR","68","2017","11","23","","","","52.47362414285715","-1.8984957142857144",
"DIVERSE CITY SERVICES LIMITED","10064473","Active","Private limited company","","","","78109 85590","Room 207 Wolverley House Digbeth Birmingham B5 6BJ","B5 6BJ","78 85","2016","3","15","","","","52.476247","-1.891605",
"FRIARY METAL PRODUCTS LIMITED","1067260","Active","Private limited company","","","","25990","106-110 Bishop Street Highgate Birmingham B5 6JP","B5 6JP","25","1972","8","22","","","","52.471316","-1.892523",
"UK ONTIME LIMITED","6904953","Active","Private limited company","","","","46900 49410","98 Bissell Street Birmingham B5 7HP","B5 7HP","46 49","2009","5","13","","","","52.46958833333333","-1.8924883333333333",
"BOBO EDUCATION LIMITED","13368497","Active","Private limited company","","","","85590","Suite B 8th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","85","2021","4","30","","","","52.4750369","-1.8978225",
"IN PROPERTY DEVELOPMENTS LIMITED","11254038","Active","Private limited company","","","","68209","101 New Canal Street Birmingham B5 5RA","B5 5RA","68","2018","3","14","","","","52.47955192857143","-1.8880244285714285",
"EXECCORP LIMITED","10681301","Active","Private limited company","","","","49390","57 Milk Street Birmingham B5 5TP","B5 5TP","49","2017","3","21","","","","52.476784599999995","-1.8855947999999998",
"URBAN SYNTHESIS ART & DESIGN (UK) LTD","11289048","Active","Private limited company","","","","74100 96090","11 Rowton Lane 11 Rowton Lane Birmingham B5 7FH","B5 7FH","74 96","2018","4","4","","","","52.467559400000006","-1.8960560000000002",
"MILSON HOLDINGS LIMITED","10665335","Active","Private limited company","","","","68209","84 Bordesley Street Birmingham B5 5PN","B5 5PN","68","2017","3","13","","","","52.47842163636364","-1.8868555454545457",
"GLOMED LONDON LIMITED","9900282","Active","Private limited company","","","","86210","Apartment 174 90 Navigation Street Birmingham B5 4AB","B5 4AB","86","2015","12","3","","","","52.477675","-1.902177",
"WUTONG LIMITED","12538391","Active","Private limited company","","","","56101","Unit 1 Tiantian Market 88 Bromsgrove Street Birmingham B5 6QB","B5 6QB","56","2020","3","30","","","","52.472011333333334","-1.8991238333333331",
"SUN & SEAL LTD","9705696","Active","Private limited company","","","","47910 56102 68209 93290","Apartment 199 41 Essex Street Birmingham B5 4TU","B5 4TU","47 56 68 93","2015","7","28","","","","52.472951","-1.898272",
"PRO MOVERS LTD","9750112","Active","Private limited company","","","","49420","Unit 34 180 Sherlock Street Birmingham B5 7EH","B5 7EH","49","2015","8","26","","","","52.469916875","-1.8946483125000007",
"DAFA SYSTEMS (UK) LIMITED","10082683","Active","Private limited company","","","","62020","23 Odelll Place Priory Road Edbaston B5 7RG","B5 7RG","62","2016","3","24","","","","52.4548712","-1.9100116",
"ST PATRICK'S FESTIVAL BIRMINGHAM LTD.","4139807","Active","Private limited by guarantee without share capital","","","","82990","43-45 Nortons Digbeth 43-45 Meriden Street Birmingham B5 5LS","B5 5LS","82","2001","1","11","","","","52.476780399999996","-1.8897268",
"MISH DEVELOPMENTS LIMITED","5481065","Active","Private limited company","","","","68209","84 Bordesley Street Birmingham B5 5PN","B5 5PN","68","2005","6","14","","","","52.47842163636364","-1.8868555454545457",
"WU FAMILY LTD","11649879","Active","Private limited company","","","","56103","Suite B 8th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2018","10","30","","","","52.4750369","-1.8978225",
"APPLE CENTER LTD","12836010","Active","Private limited company","","","","46510 47410","15 Jacoby Place Priory Road Edgbaston Birmingham B5 7UN","B5 7UN","46 47","2020","8","25","","","","52.456374600000004","-1.9128948000000001",
"CHUNG YING LTD","11617642","Active","Private limited company","","","","56103","C/O Tan And Co 5th Floor, Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2018","10","11","","","","52.4750369","-1.8978225",
"SPACE PLAY LTD","9934857","Active","Private limited company","","","","74100","Unit 201 Jubilee Centre Pershore Street Birmingham B5 6ND","B5 6ND","74","2016","1","4","","","","52.47244708333334","-1.8938155833333334",
"Y. W. PROPERTY MANAGEMENT LIMITED","9893598","Active","Private limited company","","","","82990","74 Bristol Street Birmingham B5 7AH","B5 7AH","82","2015","11","30","","","","52.471752","-1.89939",
"FOOD STAR COMPANY LTD","11939397","Active","Private limited company","","","","56103","Madison House Wrentham Street Birmingham B5 6QR","B5 6QR","56","2019","4","11","","","","52.471067","-1.897515",
"WILTSGROVE LIMITED","1819986","Active","Private limited company","","","","46520 47430","35-38 River Street Digbeth Birmingham B5 5SA","B5 5SA","46 47","1984","5","29","","","","52.4773282","-1.8831124",
"HIKMA CONSULTANTS LIMITED","7919879","Active","Private limited company","","","","69102","119 Pershore Road Edgbaston Birmingham B5 7NX","B5 7NX","69","2012","1","23","","","","52.463637600000006","-1.9008876000000001",
"ASSOCIATED BOARD OF DANCE LTD","8328577","Active","Private limited by guarantee without share capital","","","","90010 90030","Unit 212 Jubilee Centre, 130, Pershore Street Birmingham. B5 6ND","B5 6ND","90 ","2012","12","12","","","","52.47244708333334","-1.8938155833333334",
"911 INVESTMENTS LTD","13242215","Active","Private limited company","","","","68209","119 Pershore Road Edgbaston Birmingham B5 7NX","B5 7NX","68","2021","3","3","","","","52.463637600000006","-1.9008876000000001",
"THE EXECUTIVE LOUNGE LTD","13307062","Active","Private limited company","","","","56210 56302","18 Bordesley Street Birmingham B5 5PJ","B5 5PJ","56 ","2021","3","31","","","","52.478247999999994","-1.8884678000000001",
"DAYA SURGERY LTD","8675714","Active","Private limited company","","","","99999","337 Pershore Road Birmingham B5 7RY","B5 7RY","99","2013","9","4","","","","52.45216419999999","-1.9099974",
"GOLDEN ASSETS LTD","7940435","Active","Private limited company","","","","68209","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","68","2012","2","7","","","","52.4750369","-1.8978225",
"ADOREZ LTD","12306974","Active","Private limited company","","","","96020","74 Bristol Street Birmingham B5 7AH","B5 7AH","96","2019","11","11","","","","52.471752","-1.89939",
"BROOKE MANAGEMENT LIMITED","7476030","Active","Private limited company","","","","99999","National Express House Birmingham Coach Station Mill Lane Digbeth Birmingham B5 6DD","B5 6DD","99","2010","12","22","","","","52.47537288235293","-1.8885931764705883",
"EASE HOME SALES LIMITED","13095461","Active","Private limited company","","","","70229","98 Bristol Road Birmingham B5 7XH","B5 7XH","70","2020","12","22","","","","52.46231681818181","-1.9040000909090913",
"D5 ARCHITECTS LLP","OC312539","Active","Limited liability partnership","","",""," ","71-77 Coventry Street Birmingham West Midlands B5 5NH","B5 5NH","","2005","4","4","","","","52.47667271428571","-1.8869864285714286",
"VYOM GROUP LIMITED","12325207","Active","Private limited company","","","","68209","302 Bristol Road Birmingham B5 7SN","B5 7SN","68","2019","11","20","","","","52.448126285714295","-1.9222970714285719",
"AQUARIUS ACTION PROJECTS","2427100","Active","Private Limited Company by guarantee without share capital, use of 'Limited' exemption","","","","86900","236 Bristol Road Birmingham B5 7SL","B5 7SL","86","1989","9","27","","","","52.4521554","-1.9137258000000004",
"4SEASONS DIRECT LIMITED","8435218","Active","Private limited company","","","","47910","16 Bordesley Street Digbeth Birmingham B5 5PJ","B5 5PJ","47","2013","3","7","","","","52.478247999999994","-1.8884678000000001",
"CHIQUIS CHURROS LTD","13671815","Active","Private limited company","","","","56102","47 Southacre Avenue Birmingham B5 7DF","B5 7DF","56","2021","10","11","","","","52.469076400000006","-1.8964786",
"RP PLYMOUTH LIMITED","13298591","Active","Private limited company","","","","56101","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2021","3","29","","","","52.4750369","-1.8978225",
"TK 668 LTD","12995089","Active","Private limited company","","","","82990","74 Bristol Street Birmingham B5 7AH","B5 7AH","82","2020","11","4","","","","52.471752","-1.89939",
"SEFEPOS LIMITED","8907617","Active","Private limited company","","","","62090","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","62","2014","2","24","","","","52.4750369","-1.8978225",
"SANAPOST LTD","7811125","Active","Private limited company","","","","53202","109 Bissell Street Birmingham B5 7HP","B5 7HP","53","2011","10","14","","","","52.46958833333333","-1.8924883333333333",
"MEI FOOD LIMITED","9987853","Active","Private limited company","","","","56103","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2016","2","4","","","","52.4750369","-1.8978225",
"LCPR LIMITED","12861914","Active","Private limited company","","","","98000","Latitude Apartment 176 155 Bromsgrove Street Birmingham B5 6AB","B5 6AB","98","2020","9","7","","","","52.473773","-1.895056",
"ORACLE TRAVEL GROUP LIMITED","8941377","Active","Private limited company","","","","79120","Saturn Business Centre 54 Bissell Street Highgate Birmingham B5 7HP","B5 7HP","79","2014","3","17","","","","52.46958833333333","-1.8924883333333333",
"LOVE HEARTS AND CROSSES LTD","7566052","Active","Private limited company","","","","47910","5th Floor Albany House 31 Hurst Street B5 4BD","B5 4BD","47","2011","3","16","","","","52.4750369","-1.8978225",
"FOOD PREP LIMITED","13785857","Active","Private limited company","","","","56103","Business Centre 5 Moat Lane Birmingham B5 6BH","B5 6BH","56","2021","12","7","","","","52.4766371","-1.8927773",
"VITALITY CLEANING LTD","9927608","Active","Private limited company","","","","81299","26 Moat Lane Birmingham B5 5BD","B5 5BD","81","2015","12","23","","","","52.47663316666666","-1.8923298333333334",
"TRADITIONAL FOOD & BUTCHER LIMITED","11639956","Active","Private limited company","","","","47220","Stall 112 Birmingham Indoor Market Bull Ring 50 Edgbaston Street Birmingham B5 4RQ","B5 4RQ","47","2018","10","24","","","","52.47619512499999","-1.894067375",
"MIDLAND INDEPENDENT (UK) LIMITED","9907120","Active","Private limited company","","","","82990 96090","Think Tank Suite Gb House 21-27milk Street Digbeth Birmingham B5 5TR","B5 5TR","82 96","2015","12","8","","","","52.476856","-1.884751",
"VITALITY HOUSING LTD","12287228","Active","Private limited company","","","","55900 68201","225-227 Bristol Road Birmingham B5 7UB","B5 7UB","55 68","2019","10","29","","","","52.456371285714276","-1.9103119999999998",
"8TRIX LIMITED","10605719","Active","Private limited company","","","","46900 47640","6b Coventry Street Digbeth Birmingham B5 5NY","B5 5NY","46 47","2017","2","7","","","","52.477124437499995","-1.88798275",
"DVS MARKETING LTD","11664762","Active","Private limited company","","","","73110 74100","41 Essex Street Flat 236 Birmingham B5 4TW","B5 4TW","73 74","2018","11","7","","","","52.47299","-1.898245",
"MONAMIR LIMITED","7585394","Active","Private limited company","","","","86230","36 Pavenham Drive Birmingham B5 7TW","B5 7TW","86","2011","3","31","","","","52.452943","-1.9113167",
"CARDBOT STUDIOS LTD","12948585","Active","Private limited company","","","","47910","26a Oxford Street Digbeth Birmingham B5 5NR","B5 5NR","47","2020","10","13","","","","52.4772558","-1.8868610000000001",
"EDGBASTON PARK MANAGEMENT LIMITED","7901403","Active","Private limited by guarantee without share capital","","","","68320","The County Cricket Ground Edgbaston Road Edgbaston B5 7QU","B5 7QU","68","2012","1","9","","","","52.4559648","-1.9038627",
"PG WU LTD","11131238","Active","Private limited company","","","","56102","C/O Tan & Co 5th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2018","1","3","","","","52.4750369","-1.8978225",
